,Date,Month,Day,Time,Escooter Trip Distance Total (km),Escooter Trip Duration Total(mins),Escooter Total Trips,Temperature_F,Humidity%,Wind_Speed_kn,Precipitation (mm),Total Traffic Incidents,Number of Bus Trips,Number of Rail Trips,Taxi Trip Distance (km),Taxi Total Trips
296,2020-08-27,August,Thursday,21:00:00,2350.258,14626.4667,672,93.0,45.85,12.916666666666666,0.0,29.0,307570,159603,852.16,124
297,2020-08-27,August,Thursday,22:00:00,51.144,292.4833,7,93.9,38.56,12.714285714285714,0.0,26.0,307570,159603,1028.07,177
298,2020-08-27,August,Thursday,23:00:00,1.617,12.0,1,91.9,42.64,13.333333333333334,0.0,6.0,307570,159603,524.8100000000001,84
299,2020-08-28,August,Friday,04:00:00,2.49,7.9667,1,82.0,69.62,8.571428571428571,0.0,7.0,313712,163890,320.56,30
300,2020-08-28,August,Friday,05:00:00,162.867,747.3333,49,81.0,71.92,7.916666666666667,0.0,2.0,313712,163890,225.86,24
301,2020-08-28,August,Friday,06:00:00,213.125,859.65,72,80.1,78.99,8.928571428571429,0.0,17.0,313712,163890,627.03,74
302,2020-08-28,August,Friday,07:00:00,293.743,1379.5667,135,79.0,81.89,8.916666666666666,0.0,16.0,313712,163890,680.62,88
303,2020-08-28,August,Friday,08:00:00,463.204,3010.85,207,79.0,81.89,6.357142857142857,0.0,26.0,313712,163890,1731.11,266
304,2020-08-28,August,Friday,09:00:00,533.104,3681.4667,219,78.1,84.36,6.166666666666667,0.0,11.0,313712,163890,1304.41,214
305,2020-08-28,August,Friday,10:00:00,711.957,5371.0333,299,77.0,87.48,5.642857142857143,0.0,48.0,313712,163890,3029.85,449
306,2020-08-28,August,Friday,11:00:00,1041.843,7803.5667,376,75.9,90.74,5.833333333333333,0.0,8.0,313712,163890,1703.16,295
307,2020-08-28,August,Friday,12:00:00,1257.459,8333.6,485,75.9,90.74,4.5,0.0,44.0,313712,163890,2832.85,505
308,2020-08-28,August,Friday,13:00:00,1511.967,8987.1167,544,78.1,84.36,5.666666666666667,0.0,45.0,313712,163890,1804.7,270
309,2020-08-28,August,Friday,14:00:00,1659.478,10763.9,606,81.0,76.7,6.285714285714286,0.0,52.0,313712,163890,3242.14,533
310,2020-08-28,August,Friday,15:00:00,1759.179,11068.3333,642,84.9,63.4,8.583333333333334,0.0,35.0,313712,163890,2158.38,338
311,2020-08-28,August,Friday,16:00:00,2264.34,15003.4167,790,88.0,53.64,9.857142857142858,0.0,75.0,313712,163890,3268.63,508
312,2020-08-28,August,Friday,17:00:00,2513.432,15737.6667,865,89.1,51.8,9.916666666666666,0.0,61.0,313712,163890,2183.27,323
313,2020-08-28,August,Friday,18:00:00,3533.044,22242.35,1104,91.9,42.64,9.857142857142858,0.0,54.0,313712,163890,3272.09,512
314,2020-08-28,August,Friday,19:00:00,3485.223,23864.05,1119,93.0,39.65,9.833333333333334,0.0,34.0,313712,163890,1677.84,251
315,2020-08-28,August,Friday,20:00:00,2896.772,20098.85,954,93.0,39.65,8.785714285714286,0.0,61.0,313712,163890,1804.37,290
316,2020-08-28,August,Friday,21:00:00,2497.037,17234.9833,802,93.0,39.65,9.416666666666666,0.0,29.0,313712,163890,1034.1,138
317,2020-08-28,August,Friday,22:00:00,23.892,152.9,11,93.9,38.56,9.428571428571429,0.0,27.0,313712,163890,1479.55,210
318,2020-08-29,August,Saturday,01:00:00,1.659,12.6333,2,88.0,49.73,9.416666666666666,0.0,20.0,228415,120335,310.81,60
319,2020-08-29,August,Saturday,03:00:00,1.477,10.15,1,84.9,59.21,10.0,0.0,6.0,228415,120335,83.55,13
320,2020-08-29,August,Saturday,04:00:00,2.561,8.3667,1,82.33333333333333,70.39666666666668,10.875,1.016,7.0,228415,120335,129.41,24
321,2020-08-29,August,Saturday,05:00:00,174.745,850.9167,43,82.0,65.03,11.25,0.0,7.0,228415,120335,149.43,15
322,2020-08-29,August,Saturday,06:00:00,146.024,1073.0833,58,80.1,64.14,12.928571428571429,0.0,14.0,228415,120335,333.39,42
323,2020-08-29,August,Saturday,07:00:00,323.003,1722.3667,116,78.1,61.92,11.083333333333334,0.0,4.0,228415,120335,480.36,50
324,2020-08-29,August,Saturday,08:00:00,518.629,2683.6333,201,75.9,64.31,9.285714285714286,0.0,18.0,228415,120335,1322.41,134
325,2020-08-29,August,Saturday,09:00:00,747.607,4090.2333,301,75.0,68.64,8.916666666666666,0.0,20.0,228415,120335,885.49,126
326,2020-08-29,August,Saturday,10:00:00,1143.807,6524.6833,418,73.9,71.21,9.142857142857142,0.0,22.0,228415,120335,1834.09,249
327,2020-08-29,August,Saturday,11:00:00,1676.076,10309.6667,567,73.0,70.87,9.0,0.0,16.0,228415,120335,1281.7,186
328,2020-08-29,August,Saturday,12:00:00,2060.656,13238.2,733,72.0,75.92,12.357142857142858,0.0,44.0,228415,120335,2015.49,317
329,2020-08-29,August,Saturday,13:00:00,2397.83,15499.65,812,73.0,68.66,13.833333333333334,0.0,21.0,228415,120335,1203.23,185
330,2020-08-29,August,Saturday,14:00:00,2540.612,17423.8667,943,73.65,60.165,15.133333333333333,0.0,49.0,228415,120335,2418.32,325
331,2020-08-29,August,Saturday,15:00:00,3474.265,23489.2,1113,77.0,53.8,10.5,0.0,31.0,228415,120335,1349.24,218
332,2020-08-29,August,Saturday,16:00:00,3495.697,24708.15,1131,78.1,48.28,10.571428571428571,0.0,35.0,228415,120335,2618.61,353
333,2020-08-29,August,Saturday,17:00:00,3691.599,24392.55,1258,79.0,43.59,10.166666666666666,0.0,42.0,228415,120335,1673.92,231
334,2020-08-29,August,Saturday,18:00:00,3891.395,28293.6,1279,81.0,36.58,11.285714285714286,0.0,54.0,228415,120335,2040.04,301
335,2020-08-29,August,Saturday,19:00:00,4541.853,31609.0333,1429,82.0,32.88,10.583333333333334,0.0,41.0,228415,120335,1222.62,174
336,2020-08-29,August,Saturday,20:00:00,3081.402,21902.1333,988,82.9,28.43,12.642857142857142,0.0,35.0,228415,120335,2001.85,276
337,2020-08-29,August,Saturday,21:00:00,2979.52,20881.8667,920,82.9,25.57,11.5,0.0,30.0,228415,120335,904.32,136
338,2020-08-29,August,Saturday,22:00:00,32.387,411.9333,13,82.0,25.24,11.214285714285714,0.0,30.0,228415,120335,1069.05,179
339,2020-08-30,August,Sunday,05:00:00,86.044,392.1167,31,70.0,49.03,4.833333333333333,0.0,11.0,172100,96089,147.99,14
340,2020-08-30,August,Sunday,06:00:00,118.136,779.3167,47,68.0,54.7,5.0,0.0,13.0,172100,96089,355.55,34
341,2020-08-30,August,Sunday,07:00:00,286.362,1747.9833,89,71.1,62.045,7.384615384615385,0.0,6.0,172100,96089,429.84,36
342,2020-08-30,August,Sunday,08:00:00,362.008,2565.6833,148,70.55,62.205,10.4,0.0,6.0,172100,96089,807.37,104
343,2020-08-30,August,Sunday,09:00:00,679.871,4655.75,287,69.1,60.78,6.416666666666667,0.0,12.0,172100,96089,664.59,88
344,2020-08-30,August,Sunday,10:00:00,1392.435,8671.3,456,68.0,60.86,5.0,0.0,12.0,172100,96089,1551.09,187
345,2020-08-30,August,Sunday,11:00:00,1997.226,12891.6333,673,66.0,65.21,4.0,0.0,27.0,172100,96089,1089.41,132
346,2020-08-30,August,Sunday,12:00:00,2321.826,14790.1333,804,64.9,70.28,5.0,0.0,33.0,172100,96089,1673.7,232
347,2020-08-30,August,Sunday,13:00:00,2572.645,17556.2333,877,69.1,60.78,4.0,0.0,20.0,172100,96089,1555.38,151
348,2020-08-30,August,Sunday,14:00:00,3122.309,20956.7833,1008,72.0,55.06,5.571428571428571,0.0,30.0,172100,96089,2563.86,289
349,2020-08-30,August,Sunday,15:00:00,3699.182,24634.1,1179,73.0,51.33,6.0,0.0,20.0,172100,96089,1291.53,160
350,2020-08-30,August,Sunday,16:00:00,3522.52,24061.7167,1154,73.9,48.18,6.357142857142857,0.0,30.0,172100,96089,2492.52,281
351,2020-08-30,August,Sunday,17:00:00,3677.295,25395.3167,1155,75.0,47.99,6.25,0.0,39.0,172100,96089,1202.6,157
352,2020-08-30,August,Sunday,18:00:00,4174.963,28251.8333,1289,75.9,46.57,7.357142857142857,0.0,42.0,172100,96089,3015.32,325
353,2020-08-30,August,Sunday,19:00:00,3477.251,24508.0833,1072,77.0,44.9,7.9,0.0,20.0,172100,96089,2270.31,185
354,2020-08-30,August,Sunday,20:00:00,2765.309,19322.35,825,77.0,44.9,6.153846153846154,0.0,36.0,172100,96089,3314.57,285
355,2020-08-30,August,Sunday,21:00:00,1785.929,13346.0667,627,77.0,44.9,9.0,0.0,24.0,172100,96089,1125.65,119
356,2020-08-30,August,Sunday,22:00:00,14.919,162.5667,2,75.9,46.57,8.857142857142858,0.0,28.0,172100,96089,1271.75,129
357,2020-08-30,August,Sunday,23:00:00,0.073,0.7667,1,73.0,55.0,10.25,0.0,11.0,172100,96089,694.44,79
358,2020-08-31,August,Monday,00:00:00,1.106,12.0167,1,72.0,56.89,10.5,0.0,15.0,312659,156093,693.1,89
359,2020-08-31,August,Monday,02:00:00,5.93,18.3333,1,71.1,63.05,8.285714285714286,0.0,11.0,312659,156093,187.77,22
360,2020-08-31,August,Monday,05:00:00,103.744,647.7833,38,70.0,60.89,7.666666666666667,0.0,9.0,312659,156093,210.55,27
361,2020-08-31,August,Monday,06:00:00,147.604,855.5,67,68.0,63.12,6.5,0.0,16.0,312659,156093,561.46,85
362,2020-08-31,August,Monday,07:00:00,310.791,1280.9667,132,66.9,65.56,4.0,0.0,10.0,312659,156093,696.25,78
363,2020-08-31,August,Monday,08:00:00,436.399,2286.7667,174,66.9,65.56,5.857142857142857,0.0,24.0,312659,156093,1839.66,265
364,2020-08-31,August,Monday,09:00:00,418.926,2509.3,192,66.0,67.64,5.416666666666667,0.0,17.0,312659,156093,1578.26,219
365,2020-08-31,August,Monday,10:00:00,772.729,4798.9833,258,66.0,65.21,4.857142857142857,0.0,56.0,312659,156093,2473.17,416
366,2020-08-31,August,Monday,11:00:00,1040.439,5928.4,365,66.0,65.21,5.416666666666667,0.0,27.0,312659,156093,1607.1,264
367,2020-08-31,August,Monday,12:00:00,1291.317,7839.2,410,66.0,65.21,7.714285714285714,0.0,32.0,312659,156093,2887.19,452
368,2020-08-31,August,Monday,13:00:00,1416.308,8531.0833,462,69.1,60.78,7.333333333333333,0.0,50.0,312659,156093,1935.15,274
369,2020-08-31,August,Monday,14:00:00,1425.853,8539.8833,457,72.0,55.06,8.857142857142858,0.0,49.0,312659,156093,3152.22,481
370,2020-08-31,August,Monday,15:00:00,1863.129,11800.65,558,75.9,46.57,10.272727272727273,0.0,39.0,312659,156093,1753.37,278
371,2020-08-31,August,Monday,16:00:00,2239.472,15153.0333,676,78.1,44.9,10.0,0.0,57.0,312659,156093,2925.43,504
372,2020-08-31,August,Monday,17:00:00,2376.56,15204.3833,757,80.1,40.54,9.75,0.0,31.0,312659,156093,1957.25,312
373,2020-08-31,August,Monday,18:00:00,3257.451,20142.5167,945,82.0,39.52,9.214285714285714,0.0,44.0,312659,156093,2738.77,468
